title	href	dek	author	publish_date	thumbnail	sponsor
"""It's Not Cool or Uncool, It's Just Facial Hair"""	https://www.esquire.com/style/grooming/a32788/beard-argument-2014/	To beard or not to beard, that is the question	Ned Hepburn	2014-01-13T14:22:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/07/54daef7fe09fe_-_esq-beard-argument-2014-kmdpyr-xl.jpg?crop=1xw:0.332699619771863xh;center,top&resize=480:*	
Dear Hugh Jackman, You Need a Better Mullet	https://www.esquire.com/style/grooming/a26826/hugh-jackman-mullet-0114/	The actor revealed a puny short-long on Instagram. Here are five that put his to shame	Max Berlinger	2014-01-09T11:28:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d3d58d73678_-_esq-hugh-jackman-mullet-01114-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Are There Benefits to Smelling Bad?	https://www.esquire.com/style/grooming/a26664/smelling-bad-study-0114/	A new study has surprising results	Matthew Bell	2014-01-07T11:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d3d433b8cf1_-_esq-dove-deodorant-0114-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Dear God The New Old Spice Commercial is Scary	https://www.esquire.com/style/grooming/a26632/old-spice-moms-commercial-2014/	The grooming line goes David Lynch for their latest advertisement	Max Berlinger	2014-01-06T16:37:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d3d41c997d3_-_esq-old-spice-commercial-2014-fb.jpg?resize=480:*	
The Queen Kindly Requests That You Shave, Harry	https://www.esquire.com/style/grooming/a26706/prince-harry-beard-0114/	Your beard does not amuse Her Royal Highness	Max Berlinger	2014-01-06T12:10:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/640x320/54d3d40ce12c2_-_esq-prince-harry-beard-shave-0114-promo.jpg?resize=480:*	
The Worst Grooming Trends of All Time	https://www.esquire.com/style/grooming/advice/g1929/grooming-trends-0114/	From wigs to the Flowbee, a look at the most WTF moments in men's grooming	Matthew Bell	2014-01-03T11:10:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d3d3c0a89d2_-_esq-bad-grooming-trends-2014-fb.jpg?resize=480:*	
Grooming Moments from 2013 We Won't Soon Forget	https://www.esquire.com/style/grooming/a26580/grooming-year-review-2013/	Bears, mustaches, colognes, and all the rest	Matthew Bell	2013-12-19T17:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d3cfaf10b43_-_esq-grooming-review-2013-6uboh8-xl.jpg?resize=480:*	
Your New Winter Cologne	https://www.esquire.com/style/grooming/a26486/parfumerie-generale-cologne-2013/	Smell your best as you make the holiday party circuit	Michael Stefanov	2013-12-17T14:36:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d3ce97a0cc7_-_esq-parfumerie-generale-2013-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
You're Shaving Incorrectly, Dammit	https://www.esquire.com/style/grooming/advice/a26432/mr-porter-shaving-1213/	Here's a friendly how-to on how you should be doing it	Max Berlinger	2013-12-10T11:10:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d3cc5773442_-_esq-mr-porter-shaving-2013-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Smell Outdoorsy, Even If You're Not	https://www.esquire.com/style/grooming/a26295/mcmc-dude-no-1-cologne-2013/	MCMC Fragrances turns their beard oil into a woodsy new cologne	Matthew Bell	2013-12-06T10:52:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d3cb530da0a_-_esq-mcmc-colognes-1213-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
The Eleven-Thousand Dollar Beard	https://www.esquire.com/style/grooming/a26142/expensive-beard-1213/	David Ortiz's MVP facial hair	Matthew Bell	2013-12-02T11:45:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d3c9d37bb89_-_esq-david-ortiz-beard-2013-2rfy3c-xl.jpg?resize=480:*	
How to Have a Bald Spot	https://www.esquire.com/style/grooming/advice/a26114/bald-spot-2013/	A user's guide to losing your hair	Matthew Bell	2013-11-22T13:28:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d3c86d37f5d_-_esq-bald-spot-2013-pswkal-xl.jpg?resize=480:*	
The 15 Best Mustaches In History	https://www.esquire.com/style/grooming/a25795/best-mustache-1113/	A Movember salute to the greatest men's facial hair	Matthew Bell	2013-11-08T09:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/640x320/54d3953a288bd_-_esq-best-mustaches-1113-xl1-650650.jpg?resize=480:*	
Will Tiger Woods's Beard Doom His Comeback?	https://www.esquire.com/style/grooming/a25738/tiger-woods-beard-110613/	The golf star's facial hair may be a last-ditch attempt at a professional recovery and an ill-advised one, at that	Matthew Kitchen	2013-11-06T16:33:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d392010c8c7_-_esq-tiger-woods-beard-1113-t8euqf-xl.jpg?resize=480:*	
Why You Should Be Rubbing Sandpaper On Your Face	https://www.esquire.com/style/grooming/a25406/stubble-softener-soft-goat-1013/	How to tame your 5 o'clock shadow	Matthew Bell	2013-10-30T10:26:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d1f3afe1392_-_esq-stubble-softener-1013-rqycun-xl.jpg?crop=1xw:0.862068965517241xh;center,top&resize=480:*	
Jon Hamm Shaves Three Times a Day. You Should Not.	https://www.esquire.com/style/grooming/a25407/jon-hamm-shave-1013/	The Mad Men star's grooming routine is not appropriate for mere mortals	Matthew Bell	2013-10-28T10:48:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d1ede1ef001_-_esq-jon-hamm-shave-2013-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Grooming Trends of Which We're Still a Bit Wary	https://www.esquire.com/style/grooming/a25370/bad-grooming-trends-2013/	Male makeup, overdesigned cologne bottles, and more	Rodney Cutler	2013-10-23T17:08:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d1e91ad3d9a_-_esq-bad-grooming-trends-2013-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
Smell Like You've Been Drinking (In a Good Way)	https://www.esquire.com/style/grooming/a25381/grooming-collaborations-2013/	Or: Achievements in Boozing and Grooming Synergy	Rodney Cutler	2013-10-23T12:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1e6d5a5bab_-_esq-grooming-collaborations-2013-5sukkm-xl.jpg?resize=480:*	
Unguent of the Year: Oil	https://www.esquire.com/style/grooming/a25319/unguent-of-the-year-oil-grooming-2013/	Taking a closer look at the slick stuff. Part of the 2013 Esquire Grooming Awards.	Rodney Cutler	2013-10-23T09:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1e6d76d069_-_esq-jack-black-oil-102313-dsfx6x-xlg.jpg?resize=480:*	
The 2013 Esquire Grooming Awards	https://www.esquire.com/style/grooming/a25383/best-grooming-products-2013/	The best of a big year in grooming	Rodney Cutler	2013-10-23T09:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1e7ffbabb0_-_esq-grooming-awards-2013-t6hotj-xl.jpg?resize=480:*	
To Hell with National No Beard Day	https://www.esquire.com/style/grooming/a25221/national-no-beard-day-1013/	One (bearded) man stands strong against the tyranny of Big Razor	Jonathan Evans	2013-10-18T16:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1e1f638bc7_-_esq-beard-101813-duqgqe-xlg.jpg?resize=480:*	
Don't Cut Your Hair to Look Like Criss Angel	https://www.esquire.com/style/grooming/a25274/chris-angel-haircut-1013/	The magician has a new show and a horrible new hairstyle to go along with it	Adam K. Raymond	2013-10-15T15:46:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1df5bb1096_-_esq-criss-angel-haircut-101513-c7rumk-xlg.jpg?resize=480:*	
Why You Should Shave Like Your Granddad Did	https://www.esquire.com/style/grooming/advice/a25062/safety-razor-trend-1013/	Modern razors might be ruining your skin. And the old-school safety razor could be the solution.	Matthew Bell	2013-10-08T10:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1d2031f4f5_-_esq-safety-razor-1013-xl-1.jpg?resize=480:*	
How to Switch Up Your Scent This Season	https://www.esquire.com/style/grooming/advice/a24897/chrome-united-azzaro-2013/	Why you should try Azzaro's latest fragrance light, airy, summery Chrome United this fall	Max Berlinger	2013-09-23T15:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d1c6dc72df7_-_esq-chrome-united-0913-th2.jpg?crop=1xw:0.650000000000000xh;center,top&resize=480:*	
A Seasonal Refresh for Your Razor	https://www.esquire.com/style/grooming/a24754/harrys-razor-fall-2013/	A reminder that even your grooming routine should change come fall	Max Berlinger	2013-09-17T11:12:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1c3a66699c_-_esq-harrys-razors-0913-edoqzg-xl.jpg?resize=480:*	
NFL Centers Are Now Shilling for Butt Wipes	https://www.esquire.com/style/grooming/a24827/butt-wipes-nfl-ad-0913/	One Wipe Charlies has enlisted the help of NFL players for their first ad campaign	Max Berlinger	2013-09-16T16:50:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1c39e81c3e_-_esq-butt-wipes-nfl-advertising-0913-dk5rrp-xl.jpg?resize=480:*	
Today in Gloriously Ridiculous Facial Hair	https://www.esquire.com/style/grooming/a24676/national-beard-and-moustache-championships-photos-0913/	The National Beard and Moustache Championships were held in New Orleans over the weekend. They were ridiculous. And glorious.	Jonathan Evans	2013-09-09T16:18:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cc15a193e4e_-_jack-3-xl.jpg?crop=1xw:0.743478260869565xh;center,top&resize=480:*	
How to Shave Off Your Beard	https://www.esquire.com/style/grooming/advice/a24370/how-to-shave-your-beard/	Shaving? That's the easy part. But before the first hair even falls drain-ward, we need to think about a few details.	Mike Nizza	2013-08-28T06:59:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d576e3b12c8_-_esq-beard-shave-faq-082813-qnfljf-xlg.jpg?resize=480:*	
A Viral Beard Video You Need to Watch Now	https://www.esquire.com/style/grooming/a32625/magic-beard-video-0813/	Ben Garvin's absurd stop-motion clip and majestic beard are well worth two minutes of your time today	Jonathan Evans	2013-08-21T18:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/54cb3c1164ed2_-_esq-full-beard-0110-lg.jpeg?crop=1xw:0.375000000000000xh;center,top&resize=480:*	
Athletes' Crazy Facial Hair: A Visual History	https://www.esquire.com/style/grooming/a24291/sports-facial-hair-0813/	The greatest beards, mustaches, and more from the sporting world	Matthew Kitchen	2013-08-19T06:59:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1b2c0a0f52_-_esq-facial-hair-sports-0813-hhzai1-xl.jpg?resize=480:*	
Fix Your Thirsty Hair	https://www.esquire.com/style/grooming/a24245/rahua-hair-treatment-0813/	Rahua's new Omega 9 hair mask will help fix all that damage you've caused this summer	Max Berlinger	2013-08-16T12:50:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d5761c27405_-_esq-rahua-hair-mask-treatment-0813-dx5otp-xl.jpg?crop=1xw:0.307017543859649xh;center,top&resize=480:*	
American Hustle: Horrible Hair & '70s Style	https://www.esquire.com/style/grooming/a24028/american-hustle-trailer-style-review-0713/	Perms, comb-overs, big collars, and creepy sunglasses abound in the new David O. Russell flim	Jonathan Evans	2013-07-31T17:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d1a70f8c0e4_-_esq-american-hustle-073113-9cjmhn-xlg.jpg?resize=480:*	
Beards Keep Powering College World Series Team	https://www.esquire.com/style/grooming/a23101/beards-college-baseball-team-world-series-061713/	The recently rediscovered beards of the Mississippi State Bulldogs continue on in the College World Series...	Nate Hopper	2013-06-17T13:14:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54cf4e7d16d57_-_esq-061713-fz418g-msubeards.jpg?resize=480:*	
A.J. Jacobs Tackles the Issue of GF Arm Hair	https://www.esquire.com/style/grooming/a22911/huddled-masses-arm-hair/	Dear A.J. Jacobs, I was dating a woman with an abundance of coarse arm hair. Is there any way to deal with this tactfully?	A.J. Jacobs and his 150,000 Facebook Friends	2013-06-05T07:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54cd7ec344009_-_huddled-masses-0dpci4-blog.jpg?resize=480:*	
World Mourns Loss of Roger Federer's Hair	https://www.esquire.com/style/grooming/a22831/roger-federer-haircut-053013/	The many reactions to the tennis pro's new 'do	Max Berlinger	2013-05-30T14:55:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54cf126a77a03_-_esq-roger-federer-haircut-053013-5edbzr-xl.jpg?resize=480:*	
Beards Are More Attractive, Say Scientists	https://www.esquire.com/style/grooming/a22529/beards-are-more-attractive-says-science/	Score one for the hirsute men of the world	Nate Hopper	2013-05-07T16:45:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cecbeccc35a_-_esq-050713-beard.jpg?resize=480:*	
Odin Launches Its Newest Scent: 10 Roam	https://www.esquire.com/style/grooming/a22474/odin-fragrance-10-roam-050313/	The most recent addition to the brand's unisex library of fragrances smells a lot like summer just not in the way you'd expect	Jonathan Evans	2013-05-03T14:15:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cebca7a1c82_-_esq-odin-10-roam-050313-vfdipl-xlg.jpg?resize=480:*	
How to Straighten Curly Hair	https://www.esquire.com/style/grooming/a22347/curly-hair-straight-042513/	Why two products are better than one when it comes to your hair	Matthew Bell	2013-04-25T14:19:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cea209368a4_-_esq-straighten-curly-hair-042513-7rm8q8-xl.jpg?resize=480:*	
The Hi-Top Fade Returns to the NBA	https://www.esquire.com/style/grooming/a31297/hi-top-fade-basketball-042413/	Today's basketball stars pay homage to the 1980s hairstyle craze	Adam Lustick	2013-04-24T10:40:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/480x240/54d55910bf2b2_-_esq-hi-top-fade-basketball-042413-p4a2gn-xl.jpg?resize=480:*	
Hair Mixology: How to Tame Difficult Curls	https://www.esquire.com/style/grooming/a22298/how-to-thick-curly-hair-0413/	Why two products are better than one when it comes to your hair	Matthew Bell	2013-04-22T15:43:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54ce973735545_-_esq-curly-hair-advice-0413-xl.jpg?resize=480:*	
How to Get Mad Men Hair	https://www.esquire.com/style/grooming/a21722/hair-mixology-malin-goetz-uppercut-deluxe-040813/	FSC Barber's Lindsey Thomas on nailing the Mad Men look	Matthew Bell	2013-04-08T17:35:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/15/17/640x320/landscape-1429896326-mad-men-hair.jpg?resize=480:*	
Shave with a Straight Razor	https://www.esquire.com/style/grooming/a20557/cut-throat-101-barber-and-supply-031413/	We visited Cut Throat 101, a new class devoted to old-timey shaving	Matthew Bell	2013-03-15T08:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54ce0b001a4ec_-_esq-cut-throat-101-031413-xlg.jpg?resize=480:*	
The Endorsement: Fiber Grease Pomade	https://www.esquire.com/style/grooming/advice/a20379/fiber-grease-pomade-03072013/	A Japanese hair product with no short supply of personality	Jonathan Evans	2013-03-07T14:05:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cdfa29cbcd9_-_esq-cool-grease-pomade-030713-lxaemh-xl.jpg?resize=480:*	
Fashion Rebel Refuses to Shave, Loses Job?	https://www.esquire.com/style/grooming/a20141/umit-benan-beard-trussardi-030113/	Design maverick Umit Benan takes to Twitter to air grievances after parting with Trussardi	Max Berlinger	2013-03-01T15:00:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cde32ad2e95_-_esq-umit-benan-beard-trussardi-2013-jvjtvs-xl.jpg?resize=480:*	
Shaving With... Hair Conditioner?	https://www.esquire.com/style/grooming/a20013/shaving-hair-conditioner-hanz-de-fuko-022713/	It works especially if you're using L.A.-based brand Hanz de Fuko's product	Matthew Bell	2013-02-27T11:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d588329fe2f_-_esq-hanz-de-fuko-shave-conditioner-022713-bgbtut-xl.jpg?crop=1xw:0.221238938053097xh;center,top&resize=480:*	
09 Posala by Odin Fragrances	https://www.esquire.com/style/grooming/a19836/odin-fragrance-09-posala-2013/	Odin's newest scent is a play on masculine and feminine notes	Michael Stefanov	2013-02-25T15:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/06/54d58820924bd_-_esq-odin-fragrance-09-posala-2013-lhkkri-xl.jpg?crop=1xw:0.372340425531915xh;center,top&resize=480:*	
Trending at the Academy Awards: Beards	https://www.esquire.com/style/grooming/a19967/beards-oscars-2013-red-carpet/	2013 was the year of the hirsute award-winner, so we picked some of the best facial hair from the festivities	Matthew Bell	2013-02-25T13:08:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cdd3486edce_-_esq-beards-oscars-main-image-022513-1ymaud-xlg.jpg?resize=480:*	
10 Colognes to Wear All Winter	https://www.esquire.com/style/grooming/a18715/cologne-for-men-winter-2013/	Fortune favors the bold (cologne-wearer)	Max Berlinger	2013-02-01T12:03:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cd7511832a5_-_esq-winter-cologne-2013-ksav4c-xl.jpg?resize=480:*	
This Is Real: A Cure for Underarm Sweat	https://www.esquire.com/style/grooming/a18600/underarm-sweat-cure-miradry-013013/	A new procedure can stop your sweating but there's a catch	Matthew Bell	2013-01-30T18:30:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cd6e07814b8_-_esq-solution-for-sweat-013013-1pjeqv-xlg.jpg?resize=480:*	
An Easy Way to Extend the Life of Your Razor	https://www.esquire.com/style/grooming/advice/a18509/razor-pit-012913/	Want to hang on to that blade for another few months? Now you can.	Matthew Bell	2013-01-29T17:14:00Z		
A CEO's Golden Stubble	https://www.esquire.com/style/grooming/a18417/lloyd-blankfein-beard-davos-2013/	The Goldman Sachs CEO goes scruffy in Davos	Max Berlinger	2013-01-25T20:12:00Z	https://hips.hearstapps.com/esq.h-cdn.co/assets/cm/15/05/480x240/54cd652399994_-_esq-roy-blankfein-davos-beard-2013-ekdbdw-xl.jpg?resize=480:*	
